trend,id,text
Landim,1587603336236245000,"RT @Diogotapuio: Angela Machado, diretora de responsabilidade social do #Flamengo , esposa do presidente do clube Rodolfo Landim e bolsonar…"
Ratinho,1587603292905156600,"RT @forumpandlr: Ratinho esmurrando os arruaceiros estão tumultuando as estradas e fazendo bagunça nas ruas.  https://t.co/62qV0yizAg"
Ratinho,1587603289960747000,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587603289373286400,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587603285644611600,"RT @choquei: 🚨VEJA: Ratinho sobre as paralisações:  “Você que vai pra rua fazer paralisação, você é muito um imbecil. Larga a mão de ser ma…"
Ratinho,1587603286366236700,"RT @GeorgMarques: Ratinho passando a real pra massa de manobra dos golpistas e baderneiros em estradas federais.  https://t.co/IXY1fSfxGx"
Ratinho,1587603284788904000,"RT @choquei: 🚨VEJA: Ratinho sobre as paralisações:  “Você que vai pra rua fazer paralisação, você é muito um imbecil. Larga a mão de ser ma…"
Ratinho,1587603282997952500,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587603278896005000,"RT @lazarorosa25: Ratinho chamando os terroristas bolsonaristas de IMBECIS! https://t.co/Q4jezHOy4V"
Ratinho,1587603279353372700,"RT @AgdaOli96919401: RATINHO DEIXA UM RECADO PARA ALGUMAS PESSOAS; https://t.co/2VWtJztMTH"
Ratinho,1587603281785888800,"RT @siteptbr: Ratinho se pronuncia sobre manifestações bolsonaristas:  “Democracia ganha a maioria e quando a maioria ganha, tem que ser re…"
Botafogo,1587606033932996600,"@thejoaomotta Tenho pena de quem aposta no Botafogo kkk"
Botafogo,1587606031835828200,"@KJ_Ribeiro @TaticaAlvinegra @Botafogo Se ele faz aquele gol o jogo seria outro."
Botafogo,1587606024957182000,"RT @Botafogo: Fim de jogo. https://t.co/1BrKCgQJHG"
Botafogo,1587605996863619000,"⚽Botafogo decepciona, perde para o Cuiabá e desperdiça chance de entrar no G8 do Brasileiro.  📲 Confira:… https://t.co/J6fBnJVe8Q"
Botafogo,1587605996154884000,"@Botafogo https://t.co/Z7aUINADsy"
Botafogo,1587605990349873200,"@Botafogo agora pague meus remédios pro resfriado 😤🤧🤧"
Botafogo,1587605989024481300,"@guicardozo84 @JohnTextor @Botafogo o time perde pq é horrivel, não tem nada haver com o estádio."
Botafogo,1587606028383883300,"RT @CanaldoMedeiros: Vergonha!   @Botafogo"
Botafogo,1587605982938628000,"RT @RonaldoCRF1895: @rdionvl @JohnTextor @Botafogo https://t.co/BYjDWmknNk"
Botafogo,1587605981508391000,"botafogo vc me paga"
CHELO,1587605962164158500,"@Brun0Reiss Tá foda MN, pro Brasil voltar a ganhar alguma coisa, tem que pegar essa galera nova que tá com sangue n… https://t.co/oZewGHmP7I"
CHELO,1587605517983154200,"@agustinromm Este pibe lo vio mear a Milei? De lo contrario no se entiende. Salvo que no tengas ni la primaria hecha."
CHELO,1587605589408055300,"GRITA CHELO depois tu passa na fono"
CHELO,1587605345417011200,"@PasionTricolor1 @Lucaaspilar @NicolaasFD"
CHELO,1587605211048198100,"@Lukiileo igual si es por el gordo puto de chelo te banco"
CHELO,1587605198205239300,"@ditulliojuli @marioraulnegri @mauriciomacri Largá la merca muñeca. Te está dejando sin neuronas."
CHELO,1587605089077891000,"RT @PasionTricolor1: SORTEAMOS 2 CAMISETAS FIRMADAS POR SUÁREZ   - RT y seguirnos  - comentá @ a dos amigos   Twitter: @pasiontricolor1 Ins…"
CHELO,1587604565825912800,"RT @LAClippers: https://t.co/Z2bteQRclM"
CHELO,1587604082952671200,"RT @Cyandeceres: Vengo del parque con mis hijos. La hija de una conocida, con 14 años, ya no puede tocar el chelo porque se le paraliza la…"
CHELO,1587604156080070700,"VINI e Boltz eu não vou nem dizer nada, toda vez que você precisa que eles cliquem, um dos dois falha miseravelment… https://t.co/A8cZ0KvJ8r"
Ratinho,1587606033882570800,"RT @lazarorosa25: Ratinho chamando os terroristas bolsonaristas de IMBECIS! https://t.co/Q4jezHOy4V"
Ratinho,1587606037388939300,"RT @NazareAmarga: Ate o Ratinho hablou https://t.co/5bmdMvw3q7"
Ratinho,1587606023333941200,"Alquem me explica porque o Bolsonaro colocou sigilo de 100 anos nos gastos corporativos? Se ele não estava cometend… https://t.co/oQh9gPZxBD"
Ratinho,1587606026941087700,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587606014316142600,"RT @lazarorosa25: Ratinho chamando os terroristas bolsonaristas de IMBECIS! https://t.co/Q4jezHOy4V"
Ratinho,1587606008280617000,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587606011598225400,"RT @forumpandlr: Ratinho esmurrando os arruaceiros estão tumultuando as estradas e fazendo bagunça nas ruas.  https://t.co/62qV0yizAg"
Ratinho,1587606004556042200,"@SorayaThronicke Eis o motivo do protesto,além das 150mil inserções de propaganda a menos,a censura prévia de docum… https://t.co/mTbx7ZmUqx"
Ratinho,1587606016744689700,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587606000189710300,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Landim,1587606036856307700,"RT @AndradeRNegro2: De todas as manifestações contra os nordestinos, nenhuma doeu tanto quanto o post da diretora do Flamengo e esposa de R…"
Landim,1587606030648807400,"RT @choquei: 🚨GRAVE: Ângela Machado, diretora de Responsabilidade Social do Flamengo e esposa de Rodolfo Landim, presidente do clube, desti…"
Landim,1587606030715945000,"RT @geglobo: Diretora do Flamengo ataca nordestinos em post sobre eleição.   Angela Machado é casada com Rodolfo Landim, presidente do club…"
Landim,1587606024143470600,"RT @choquei: 🚨GRAVE: Ângela Machado, diretora de Responsabilidade Social do Flamengo e esposa de Rodolfo Landim, presidente do clube, desti…"
Landim,1587606026081165300,"RT @marcelo1prf: @cassiooliveir_ @Flamengo Ei Landim, não vai demitir essa senhora não, como NORDESTINO e Flamenguista, eu exijo."
Landim,1587606033157001200,"RT @AndradeRNegro2: De todas as manifestações contra os nordestinos, nenhuma doeu tanto quanto o post da diretora do Flamengo e esposa de R…"
Landim,1587606023799447600,"RT @choquei: 🚨GRAVE: Ângela Machado, diretora de Responsabilidade Social do Flamengo e esposa de Rodolfo Landim, presidente do clube, desti…"
Landim,1587606016044241000,"RT @flaviocostaf: Mais um ataque xenófobo, desta vez foi de Angela Machado, diretora de responsabilidade social do Flamengo, q fez postagen…"
Landim,1587606016199368700,"@Dida_CRF @mello_bandeira Os títulos de hoje, da era Landim, se tu não sabe , é em grande maioria graças a Bandeira… https://t.co/xPHwUCg1sd"
Landim,1587606020452503600,"RT @AndradeRNegro2: De todas as manifestações contra os nordestinos, nenhuma doeu tanto quanto o post da diretora do Flamengo e esposa de R…"
#GoIMP,1587605978693996500,"RT @imperialesports: Círculo de oração da IMP 🙏                      🕯      🕯            🕯                         🕯…"
#GoIMP,1587605925627560000,"RT @cawerzita: NOIS SAMO BRASILEIRO  #GoIMP"
#GoIMP,1587605909328502800,"RT @imperialesports: Círculo de oração da IMP 🙏                      🕯      🕯            🕯                         🕯…"
#GoIMP,1587605887954337800,"RT @imperialesports: Círculo de oração da IMP 🙏                      🕯      🕯            🕯                         🕯…"
#GoIMP,1587605854018306000,"vamos @imperialesports  eu preciso dormir feliz hj. não aguento mais esse sofrimento 🥺 #GoIMP"
#GoIMP,1587605815862726700,"RT @imperialesports: Círculo de oração da IMP 🙏                      🕯      🕯            🕯                         🕯…"
#GoIMP,1587605811919995000,"ESSE CARA É UM LUNATICO KKKKKKKKKKKKKKKKKKKKKK JOGAR MAL É O CARALHO, QUERO RAÇAAAAAAAA #GoIMP"
#GoIMP,1587605808149401600,"Boraaaaaaaaa #GoIMP"
#GoIMP,1587605958842368000,"@imperialesports abala não #GoIMP"
#GoIMP,1587605943285596200,"Essa vertigo vai ser nossa, eu confio  #GoIMP @imperialesports"
Cuiabá,1587606024403538000,"@Deuscoutinh0 Time incompetente, perdeu pro cuiabá🤬"
Cuiabá,1587606023514235000,"@JPJoMaisPica enqt vc postava isso mais um gol do cuiaba"
Cuiabá,1587606009723457500,"@joaox043 @whiterzz4M @CuriosidadesEU Mas o arbitro garfou o Cuiabá mano"
Cuiabá,1587605996863619000,"⚽Botafogo decepciona, perde para o Cuiabá e desperdiça chance de entrar no G8 do Brasileiro.  📲 Confira:… https://t.co/J6fBnJVe8Q"
Cuiabá,1587605988986830800,"@AlexandreIhab @CoxaHumor Pois olha meu amigo, confesso que estou com medo, ainda mais que o Cuiabá estava ganhando… https://t.co/fb2bIzIZTn"
Cuiabá,1587605965070913500,"@bootfogo Hahahahahahahahahahahaahhahahaha Po eu tava desesperado contra o Palmeiras depois que eu vi o Palpite GE… https://t.co/OOKPp1VdRx"
Cuiabá,1587605952718672000,"RT @gracinhalara: Cuiabá agora!👊🏻💚💛💪🏻  É pela dignidade e pela honra!!🇧🇷  Deus, Pátria, Família e Liberdade!🙏🏻  #IntervençãoFederalJá https…"
Cuiabá,1587605941301682200,"RT @AntonioBFerraz: Um time que estava brigando por Libertadores, pega o CUIABÁ em casa e entra com apetite de pelada de final de ano. Bota…"
Cuiabá,1587605930333675500,"RT @futebol_info: Fim de jogo | Botafogo 0x2 Cuiabá   📸 AssCom Dourado https://t.co/GXWROzXT19"
Cuiabá,1587605932149817300,"RT @roby64porto: Inadmissível perder para o Cuiabá em casa sonhando com possível vaga na Libertadores. Não há qualquer desculpa cabível par…"
Ademir,1587605940378935300,"RT @EstudeVasco: Ademir de Menezes entre 1945 e 1950 (por clubes):  • 212 jogos (18.141 min) • 198 gols (6 de pênalti) • 73 assistências •…"
Ademir,1587606024558710800,"Ademir ja quase deu uma assistência pro Luciano"
Ademir,1587605806886916000,"@Falagalo13 @Atletico essa insistência no ademir é incompreensível"
Ademir,1587605891129426000,"Tenho que receber ADICIONAL DE INSALUBRIDADE por ter de ver o suposto atleta Ademir. Como é RUIM!!’"
Ademir,1587605802310766600,"@andrewgustavus ✓A tus reservas nos las pasamos por las bolas y jugo sus partidos en Huacho (no ida y vuelta como d… https://t.co/1TGaZZS8vB"
Ademir,1587605878009634800,"9 minutos e eu já mandei o Ademir tomar no cu umas 12 vezes"
Ademir,1587605583359795200,"Certeza que o cuca é bolsonarista, colocar o Ademir pra jogar pqp"
Ademir,1587606031760343000,"EU NUNCA VOU CANSAR DE FALAR ISSO, O ADEMIR E É RUIM DEMAAAAAAAAAAAAAAAAAIS"
Ademir,1587605550862319600,"ademir em campo=a depressão"
Ademir,1587605554066759700,"Era só o pavon no lugar do Ademir pro time estar incontestável"
Deyverson,1587606016698552300,"@DiarioGols Deyverson é melhor que Navarro e Flaco Lopez."
Deyverson,1587606039565942800,"RT @CuiabaEC: ANOTA AÍ MAIS TRÊS PONTOS PRO DOURADO😎  Com gols de André Luís e Deyverson, conquistamos uma vitória importantíssima no Rio d…"
Deyverson,1587605972285096000,"@TaticaAlvinegra Vale citar tbm a partida horrorosa do Adryelson. Errou tudo e foi engolido pelo Deyverson todas as disputas."
Deyverson,1587605860666454000,"RT @geglobo: Cuiabá faz 2 a 0 no Botafogo, e o Deyverson fica como? 🕺 #ge https://t.co/1BxBiYq7vI"
Deyverson,1587605827430629400,"RT @sepmemes_: Deyverson https://t.co/xLSBlfp9wb"
Deyverson,1587605979096662000,"RT @neymarjrdepre: deyverson simulando falta kkkkkkkkk https://t.co/1pzHYShUXA"
Deyverson,1587605900138791000,"RT @neymarjrdepre: deyverson simulando falta kkkkkkkkk https://t.co/1pzHYShUXA"
Deyverson,1587605753677971500,"@jp_sneto08 O Deyverson tik tok pode ser duro as vezes"
Deyverson,1587605761902911500,"@_filipinbfr @MaxwelBfr @Botafogo Deyverson só quer hype mano, banheira pura."
Deyverson,1587605793402142700,"@natana_elljr @katezin153 @FCamposoficial N ta ruim, ms q ele é caneludo ele é kkkk lembra o deyverson mesmo, meten… https://t.co/ToA7JNJVo9"
#DemitaUmPetista,1587606041738494000,"RT @Lanis02: Essa # me faz perceber mais ainda que eu estou do lado certo e me deixa feliz pelas máscaras dos cidadãos de bem caindo kkkk…"
#DemitaUmPetista,1587606036260733000,"RT @itsmelucas22: Bolsominions fazendo thrend de #DemitaUmPetista  Espero que os petistas façam a thrend #ProcesseSeuPatrãoBolsominion após…"
#DemitaUmPetista,1587606024546140200,"RT @matheusjoyboy: Esse povinho mesquinho joga baixo demais né? Agora é #DemitaUmPetista. Vocês por trás de # são sujos, baixos e o esgoto…"
#DemitaUmPetista,1587606024097251300,"RT @JoaquinTeixeira: A RÉCHI-TÉGUI #DemitaUmPetista É UM OFERECIMENTO DO MOVIMENTO #SleepingZap  O JOGO VIROU: AGORA SOMOS A RESISTÊNCIA 🇧🇷…"
#DemitaUmPetista,1587606015733899300,"RT @Sarluu_boomlab: Na hora que tua mãe tiver morrendo, que um médico de esquerda for salvá-la , você levanta essa hashtag, seus podres, no…"
#DemitaUmPetista,1587606010184835000,"RT @JoaquinTeixeira: A RÉCHI-TÉGUI #DemitaUmPetista É UM OFERECIMENTO DO MOVIMENTO #SleepingZap  O JOGO VIROU: AGORA SOMOS A RESISTÊNCIA 🇧🇷…"
#DemitaUmPetista,1587606001687093200,"RT @DefecatingB: Pessoal, aquela hashtag #DemitaUmPetista é uma brincadeira, taoquei? Não levem a sério. Ninguém vai demitir ninguém por se…"
#DemitaUmPetista,1587606029545754600,"RT @itsmelucas22: Bolsominions fazendo thrend de #DemitaUmPetista  Espero que os petistas façam a thrend #ProcesseSeuPatrãoBolsominion após…"
#DemitaUmPetista,1587606023333941200,"Alquem me explica porque o Bolsonaro colocou sigilo de 100 anos nos gastos corporativos? Se ele não estava cometend… https://t.co/oQh9gPZxBD"
#DemitaUmPetista,1587606033119207400,"RT @apollonevesss: A tag #DemitaUmPetista diz muita coisa sobre as pessoas de bem"
BEIJO STELOISA,1587606050009747500,"Não errei, ODIO ODIO ODIO   BEIJO STELOISA https://t.co/KEaodkiHKn"
BEIJO STELOISA,1587606048956944400,"não teve beijo kkkkkkkkkk BEIJO STELOISA"
BEIJO STELOISA,1587606034000105500,"Engoliu o stenio com essa secada  BEIJO STELOISA https://t.co/6xHjcjS3TU"
BEIJO STELOISA,1587606045437968400,"VAI TOMAR NO CU AIIIIIIII QUE ODIOOOOOOOOOO 🤬🤬🤬 BEIJO STELOISA"
BEIJO STELOISA,1587606030288044000,"não teve beijo de steloisa que inferno kkkkk #Travessia"
BEIJO STELOISA,1587606031542124500,"RT @steIoisas: a tensão sexual desses dois não ta escrito BEIJO STELOISA #Travessia https://t.co/H22tqf5hnT"
BEIJO STELOISA,1587606042820624400,"MEU DEUS NAO TEVE BEIJO QUE PORRA É ESSA JUSTICE FOR STELOISA #Travessia"
BEIJO STELOISA,1587606026890649600,"VAI SE FUDER GLOBO  BEIJO STELOISA"
BEIJO STELOISA,1587606028664725500,"EU TO RINDO, PQ A GENTE É MUITO TEOUXA, GLORIA PEREZ DO CÉU🤡🤡🤡🤡   BEIJO STELOISA #Travessia"
BEIJO STELOISA,1587606024118276000,"NÃO TEVE BEIJO? NÃO TEVE BEIJO? NÃO TEVE BEIJO STELOISA? #travessia https://t.co/gcaFiN6XT1"
Vargas,1587613651418189800,"@lenascarpelli getúlio vargas?"
Vargas,1587613661308272600,"RT @diazpol: Mario Vargas Llosa, el profeta distraído.  @epigmenioibarra @sabinaberman @CitlaHM @DiputadosMorena @HLGatell @LaIrreverente4T…"
Vargas,1587613650700861400,"Saludos desde  punto fijo José Luis vargas,disfrutando del mejor equipo de transmisión#IVCMLB"
Vargas,1587613646892548000,"O Calleri devia ter ido provocar o Vargas igual ele fez no gol 🤝"
Vargas,1587613623358292000,"RT @PedroGalvanGam: Parece que la derecha latinoamericana y EEUU les han bajado el dedo a Mario Vargas Llosa, ya no les sería útil, porque…"
Vargas,1587613614084706300,"RT @EdRaposo_: Amanhã estarei no Palácio Duque de Caxias na Presidente Vargas. Dito isso, é inacreditável abrir o Twitter e ver uma fila de…"
Vargas,1587613604169322500,"@JuanSheput Con el triunfo de Lula, el gigante latinoamericano junto a México,Colombia, Chile, Argentina son las 5… https://t.co/Oh9VpawLcG"
Vargas,1587613611362590700,"El de GH me cae barbaro eh ojala gane el https://t.co/ip2fC5D3Kh"
Vargas,1587613555607617500,"@AristeguiOnline Tsssss creo que alguien va a regresar a la cárcel 😬🤣"
Vargas,1587613557423849500,"RT @SinLinea_Mx: Y sí, Vargas Llosa no le atina a una.🤭 https://t.co/X5oZripGxs"
Deyverson,1587613604274208800,"@pedrocertezas Tomar gol do Deyverson é triste."
Deyverson,1587613491820626000,"RT @CoraoDeFogo2: Deyverson tem muito carisna tá louco ídolo do verdão 😍💚💚"
Deyverson,1587613245937959000,"RT @Bleno_crf: o botafogo levou gol do deyverson kkkkkkkkkkkkkkk quem leva gol do deyverson?"
Deyverson,1587613478256263200,"RT @cartolafc: Mais um do @CuiabaEC!  De cabeça, Deyverson amplia o placar e faz a alegria de 21.922 cartoleiros.  A assistência foi de Raf…"
Deyverson,1587613183786852400,"RT @CuiabaEC: Os gols da vitória do Dourado sobre o Botafogo!  Três pontos importantíssimos!  ⚽️André Luís e Deyverson  #MatoGrossonaSerieA…"
Deyverson,1587613161351422000,"RT @WeslenOliveiray: O amor venceu o ódio diziam eles...   Fora Lula #ForaLula O STF Ratinho Lamentável O Neymar Datena Gustavvo Lima M…"
Deyverson,1587613204879970300,"RT @gabrilamorim: Mais um gol de Deyverson na Série A do Brasileirão."
Deyverson,1587613142464561200,"Deyverson tem muito carisna tá louco ídolo do verdão 😍💚💚 https://t.co/fsyq5maJgP"
Deyverson,1587613135539667000,"RT @Oledobrasil: DEYVERSON  - Melhor dançarino do Brasileirão  - Melhor centroavante do segundo turno  - Melhor simulador de faltas do mund…"
Deyverson,1587613096704725000,"#Botafogo já tomou nó tático do Barroca, do Jair,foi humilhado pelo América MG e Deyverson, aí estão querendo coloc… https://t.co/URxPH5tNEh"
Cuiabá,1587613673706721300,"@saruuzzZ @pedrocertezas Ah se tivesse ido pro Athletico em vez do Cuiabá"
Cuiabá,1587613673656385500,"RT @gracinhalara: Cuiabá agora!👊🏻💚💛💪🏻  É pela dignidade e pela honra!!🇧🇷  Deus, Pátria, Família e Liberdade!🙏🏻  #IntervençãoFederalJá https…"
Cuiabá,1587613660259786800,"RT @CentralBotafogo: Goiás, Avai, Cuiabá e Juventude.  Botafogo não conseguiu os 3 pontos em casa contra nenhum desses times.  Resultados c…"
Cuiabá,1587613596112101400,"RT @Rudge63: @AdrillesPistola Cuiabá MT. Agora a resistência só aumenta, 1 de novembro as 20:00 horas https://t.co/bkY0hxhTsd"
Cuiabá,1587613587337613300,"Alguém mandam esse povo que não tem o que fazer 21hrs da noite (fazendo frio) pedindo fraude nas urnas em Cuiabá  Pqp 😂🤣🤣😂"
Cuiabá,1587613562645643300,"Obrigado são paulo e cuiaba kkkkkk"
Cuiabá,1587613545117716500,"Já fez mais passes decisivos do que o Cu Maia contra o poderoso Cuiabá https://t.co/XnWuYqjmjT"
Cuiabá,1587613557297905700,"RT @Rudge63: @AdrillesPistola Cuiabá MT. Agora a resistência só aumenta, 1 de novembro as 20:00 horas https://t.co/bkY0hxhTsd"
Cuiabá,1587613541770616800,"RT @Joseniakk: @AleGZahra38 Trevo do Lagarto Cuiaba- Mt https://t.co/auVXlJRYfr"
Cuiabá,1587613537345720300,"RT @Fabrcio775: Agora as 21:03 em Cuiabá Mato Grosso, o movimento aqui ganhou tração, o povo não irá parar, compartilhem pessoal, isso moti…"
#GoIMP,1587613615535825000,"@LulaOficial Lula , duvido vc solta um #GoIMP"
#GoIMP,1587613611245052000,"RT @imperialesports: Círculo de oração da IMP 🙏                      🕯      🕯            🕯                         🕯…"
#GoIMP,1587613600654495700,"Esse lance com a ESL só mostra ainda mais o quanto a gringa não leva o Brasil a sério, eles nunca vão entender!  #GoIMP #MajorRio2022"
#GoIMP,1587613565434970000,"Que poca esperanza le tienen a un equipo que tiene al profesor, que no se olvide tan fácil la historia #GoIMP"
#GoIMP,1587613510686724000,"RT @organizadaImp: ISSO AQUI TA INCRÍVEL!  Nós confiamos em vocês @imperialesports VAMOOO!!  #GoIMP https://t.co/w73DylxpX8"
#GoIMP,1587613432001560600,"RT @organizadaImp: VOCÊS PROVOCARAM, AGORA AGUENTA!  VAMO PRA CIMA DELES, IMPE!  #GoIMP https://t.co/Xv6fJpvAno"
#GoIMP,1587613345112363000,"RT @organizadaImp: VOCÊS PROVOCARAM, AGORA AGUENTA!  VAMO PRA CIMA DELES, IMPE!  #GoIMP https://t.co/Xv6fJpvAno"
#GoIMP,1587613313483083800,"#goimp Eles nunca vão entender. É simplesmente incrível, quando esse time entra é pra fazer história!"
#GoIMP,1587613261381369900,"RT @organizadaImp: VOCÊS PROVOCARAM, AGORA AGUENTA!  VAMO PRA CIMA DELES, IMPE!  #GoIMP https://t.co/Xv6fJpvAno"
#GoIMP,1587613248425271300,"RT @organizadaImp: VOCÊS PROVOCARAM, AGORA AGUENTA!  VAMO PRA CIMA DELES, IMPE!  #GoIMP https://t.co/Xv6fJpvAno"
Nestor,1587613670988710000,"RT @somosaopaulinos: Ferraresi é muito bom nos passes, já deixou Nestor e Calleri na cara do gol"
Nestor,1587613650055057400,"o Ferraresi ta fazendo o que o Nestor deveria fazer, jogando muito!!"
Nestor,1587613655323091000,"RT @barci_2010: Querido Néstor: ya? es insoportable tu ausencia...@soyLiliVivero2 https://t.co/WBMQgI2JMf"
Nestor,1587613641498583000,"@SaoPauloMiIGrau Ferraresi &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; Pablo Maia + Nestor"
Nestor,1587613628974465000,"Ferraresi armando mais que o Nestor viu KKKKKKKK brabo!"
Nestor,1587613626625654800,"Calleri pegou na veia da bola para empatar o jogo para o São Paulo! Golaço!   Observação: Ferraresi é o armador do… https://t.co/zngtG7beYd"
Nestor,1587613609437368300,"Jair, Nestor e Pablo maia ✅  Os 3 no primeiro tempo 🤷🏽‍♂️🤫 https://t.co/m4KIzBw7Bp"
Nestor,1587613606488653800,"@DanielS93481031 @r7rcqndmgn Y este es o no es más peligroso que toda la.banda de.los copitos juntos? Mira si este… https://t.co/JiNGSyVieY"
Nestor,1587613600796975000,"@Marcossdaniell Jajaja que nervios de pana, pura adrenalina."
Nestor,1587613594753155000,"O cara já achou mais passes em um jogo, do que o Nestor, maia e igor gomes, na temporada inteira"
Reinaldo,1587613591951270000,"O Reinaldo já é horroroso atuando na função de ofício, jogando improvisado então, parece jogador de várzea de tão p… https://t.co/6RSenqBgP1"
Reinaldo,1587613628517212200,"RT @eroliveira_: Galo já viu que o Reinaldo está perdidinho na marcação jogando como ala-direito e ataca tudo por ali. Passou da hora de Ce…"
Reinaldo,1587613591334707200,"RT @FlorParte: @reinaldoazevedo O nome do virus: Reinaldo peitão O nome da doenca: irrelevância Tem vacina: não  Tem remédio: não  Como tra…"
Reinaldo,1587613586309976000,"RT @dhernandezlarez: El Sistema Aeroespacial Integral de la #FANB en defensa de nuestra soberanía nacional. En el estado Apure destruido un…"
Reinaldo,1587613619398885400,"@SaoPauloFC @Brasileirao reinaldo na lateral direita .. pqp não da mais Rogerio ceni.."
Reinaldo,1587613566684758000,"Era só jogar com Ferraresi Luizão e Léo.  Ele tinha que inventar com Reinaldo pela direita pqp"
Reinaldo,1587613577304805400,"@blogspfcplay Meu Deus!! Inacreditável o que o RC está fazendo!! Reinaldo é inútil!"
Reinaldo,1587613566055612400,"RT @lumieluna: Halloween party https://t.co/DzC2YjfGXF"
Reinaldo,1587613543305814000,"É a cara do Ceni não tirar o Reinaldo da lateral direita pq o São Paulo empatou"
Reinaldo,1587613519217844200,"@blogspfcplay @SaoPauloFC Difícil entender, o Rafinha é lateral e ele prefere improvisar o Reinaldo na ala direita… https://t.co/TuHWEVrwRS"
Ratinho,1587613678559428600,"RT @Itspedrito: Até o próprio RATINHO repudiando essa ação dos bolsonaristas nas estradas… Hablou demais https://t.co/hLMTJpDMHL"
Ratinho,1587613668933517300,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587613675342405600,"RT @kalliloliveira_: 🔴 APRESENTADOR RATINHO SE PRONUNCIA:  Apresentador @ratinhodosbt, que apoiou Bolsonaro durante a eleição, manda recado…"
Ratinho,1587613666307985400,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587613665343185000,"RT @lazarorosa25: Ratinho chamando os terroristas bolsonaristas de IMBECIS! https://t.co/Q4jezHOy4V"
Ratinho,1587613652609372200,"RT @forumpandlr: Ratinho esmurrando os arruaceiros estão tumultuando as estradas e fazendo bagunça nas ruas.  https://t.co/62qV0yizAg"
Ratinho,1587613648909918200,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587613648154988500,"RT @igorr_w: ratinho hablou https://t.co/t6WFNc021U"
Ratinho,1587613663661367300,"RT @marcosarauj00: Me sigam, tudo em tempo real!  Bora Bolsonaro 2 minutos lamentável datena pra isso só isso mineiro reconheceu mourão pre…"
Ratinho,1587613647886491600,"RT @CH0QUEll: 🚨POLÊMICA: Ao ser perguntado sobre Bolsonaro, Ratinho respondeu com a seguinte frase: QUE VIADÃO BUNITO.  Fonte: Lobisomem…"
Landim,1587613670305140700,"RT @choquei: 🚨GRAVE: Ângela Machado, diretora de Responsabilidade Social do Flamengo e esposa de Rodolfo Landim, presidente do clube, desti…"
Landim,1587613673165623300,"RT @Diogotapuio: Angela Machado, diretora de responsabilidade social do #Flamengo , esposa do presidente do clube Rodolfo Landim e bolsonar…"
Landim,1587613660884734000,"RT @Diogotapuio: Angela Machado, diretora de responsabilidade social do #Flamengo , esposa do presidente do clube Rodolfo Landim e bolsonar…"
Landim,1587613660716884000,"RT @BernardoMF: Mais uma da diretoria bolsonarista do Flamengo: Ângela Machado, diretora de Responsabilidade Social (!) do clube e mulher d…"
Landim,1587613668828659700,"RT @BlogdoNoblat: Ganhamos onde produz, perdemos onde se passa férias. Bora trabalhar porque se o gado morre, o carrapato passa fome. (An…"
Landim,1587613654215667700,"RT @Juninhope08: Últimos 4 anos foram de ameaças a quem ia contra, fomos incentivados a tomar cloroquina pra covid, milhares morreram pq nã…"
Landim,1587613652923940900,"RT @BlogdoNoblat: Ganhamos onde produz, perdemos onde se passa férias. Bora trabalhar porque se o gado morre, o carrapato passa fome. (An…"
Landim,1587613652198326300,"RT @pedropaulo: Obrigado @eduardopaes . Como orientou, falei com Landim e CET-Rio. Técnicos já em contato para preparar tudo sem transtorno…"
Landim,1587613650315104300,"RT @LeoJoseReporter: 🚨 | Todos os detalhes sobre o pedido de impeachment do presidente Rodolfo Landim no @ColunadoFla, com @vitorbeloti16:…"
Landim,1587613650440933400,"RT @Diogotapuio: Angela Machado, diretora de responsabilidade social do #Flamengo , esposa do presidente do clube Rodolfo Landim e bolsonar…"
BEIJO STELOISA,1587613592337219600,"RT @steIoisas: a tensão sexual desses dois não ta escrito BEIJO STELOISA #Travessia https://t.co/H22tqf5hnT"
BEIJO STELOISA,1587613647492219000,"considerando o tanto que demorou em salve jorge eu tava achando estranho esse beijo sair assim tão cedo  BEIJO STELOISA"
BEIJO STELOISA,1587613592299479000,"RT @antwnelli: foi bem aqui que eu morri    BEIJO STELOISA https://t.co/MPQME11yVb"
