trend,id,text
#LulaPresidente1️⃣3️⃣,1586538379931398100,"RT @lazarorosa25: Bolsonaristas atirando nos outros enquanto a esquerda distribuindo alegria ❤ #LulaPresidente1️⃣3️⃣ https://t.co/zPRoujRTsc"
#SDOL,1586538403847442400,"RT @AresMarte11: I AM IN LOVE WITH A SKATER BOY #SDOL"
#SDOL,1586538391197319200,"#sdol #SDOL #SinaisDoOutroLado *Alguém respira*   O guizo: https://t.co/1q7ZFCNWtM"
#SDOL,1586538388219650000,"RT @PatoPatin_: Ele pode não ter tempo de tela, mas ele tem o povo. #SinaisDoOutroLado #SDOL https://t.co/Y1ZF54Crmd"
#SDOL,1586538387414057000,"o scanner do chico #sdol #sallyface https://t.co/8III2PRuLi"
#SDOL,1586538377733501000,"RT @EriEstranha: Same energy #SinaisDoOutroLado #SDOL https://t.co/kpMIdqkgDX"
#SDOL,1586538376349589500,"RT @AndromedaHcs: #SinaisDoOutroLado #SDOL  1997 Morato: Não confia em tecnologia  2020 Kaiser e Samuca: Criando uma IA detectora de parano…"
#SDOL,1586538372268540000,"RT @Zerou_u: O TIME ESTÁ COMPLETO  UM MACONHEIRO 🍃🍃  UM SKATISTA🛹🛹  UM GRANDÃO FURRY🐺🐺  UM EMO🖤🖤  E A DORA AVENTUREIRA🗺🗺  FALTA 1 DIA PARA…"
#SDOL,1586538371714896000,"RT @jaehyaoi: o xande e o guizo a cada 5 segundos:  #SDOL #SinaisDoOutroLado https://t.co/RSOa1VtfU0"
#SDOL,1586538371396128800,"RT @C0nfvsed_: Sera q cellbit tropeçara nos cabos hj?  Enquanto isso tomem um desenho simples q eu fiz deles em uma cena de scooby doo   Ta…"
#SDOL,1586538370779463700,"RT @refico_: moreto_dead_man_switch  #SinaisDoOutroLado #SDOL https://t.co/ceuwbQO286"
Zico,1586538395278266400,"RT @futebol_info: Apenas 2 jogadores marcaram gol com a camisa do Flamengo em final de Libertadores: Zico e Gabigol.  📸 Alexandre Vidal htt…"
Zico,1586538386042519600,"RT @futebol_info: Apenas 2 jogadores marcaram gol com a camisa do Flamengo em final de Libertadores: Zico e Gabigol.  📸 Alexandre Vidal htt…"
Zico,1586538385857994800,"RT @futebol_info: Simplesmente o segundo MAIOR jogador da história do Flamengo. Atrás apenas de Zico.  📸 Marcelo Cortes https://t.co/zWpKhR…"
Zico,1586538377733603300,"RT @notavel: Zico liderou uma época que impulsionou a popularidade do clube e o colocou entre os mais vitoriosos do país. Hoje, Gabriel lid…"
Zico,1586538372197122000,"RT @crbenfica: PODEM FALAR O QUE QUISER, MAS, PARA MIM, GABIGOL SÓ ESTA ATRÁS DE ZICO. O rei e o príncipe."
Zico,1586538382888505300,"RT @bk_contador: Gabigol é o maior ídolo da história do Flamengo depois do Zico. Tópico não aberto a discussão."
Zico,1586538365738012700,"RT @mundodabola: Flamengo tem 8 gols em finais de Libertadores.  4 do Zico, 4 do Gabigol.  📸 Alexandre Vidal https://t.co/Yn2iAieeP8"
Zico,1586538357038932000,"RT @CosenzaGiuliano: GABIGOL ABAIXO APENAS DE ZICO   LÉO PEREIRA A MAIOR REVIRAVOLTA DA HISTÓRIA DO FLAMENGO   ÉVERTON RIBEIRO O MAIOR 7 DA…"
Zico,1586538354769891300,"RT @alexcrf94: Gabigol e Zico  os maiores ídolos da história do Flamengo"
Zico,1586538352391643100,"RT @RTdaFlaTT: MAIOR QUE ELE SÓ ZICO! https://t.co/zBhia2istt"
TE AMO ESPANHOLA,1586538404359159800,"RT @clrr07: @verly_rafael @brunoscarpelli Ela cometeu crime nem poderia está com arma já começa por aí, o camarada só citou uma música te a…"
TE AMO ESPANHOLA,1586538398797414400,"RT @EsquerdaNews13: @AndreJanonesAdv Apelou só porque o homem falou “te amo espanhola. 😂😂😂😂 https://t.co/ghGLMa6lzd"
TE AMO ESPANHOLA,1586538399627976700,"@ritinhaguima @MuyDanado @DaniloBalas @Zambelli2210 Te amo espanhola :*"
TE AMO ESPANHOLA,1586538397719478300,"RT @PabloRiccardo: Parabéns carla! Te amo espanhola kkkkkkkkkkk os cara são foda . #ZambelliNaCadeia"
TE AMO ESPANHOLA,1586538395702026200,"RT @SergioAJBarrett: A Carla Zambelli ouviu um te amo espanhola e saiu correndo com uma arma atrás de um homem negro.  A Marina Silva foi…"
TE AMO ESPANHOLA,1586538395437777000,"RT @jairmearrependi: “Te amo, espanhola”"
TE AMO ESPANHOLA,1586538394716446700,"RT @marclluiz: Te amo espanhola kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
TE AMO ESPANHOLA,1586538398654910500,"@Zambelli2210 Te amo espanhola"trend,id,text
Zambelli,1586538596919558100,"RT @antoniotabet: Ricardo Salles passou com o carro sobre a moto de um entregador de aplicativo. Roberto Jefferson atirou com fuzil e grana…"
Zambelli,1586538597045473300,"RT @jairmearrependi: Carla Zambelli A PONTA DE LANÇA DE TARCÍSIO DE FREITAS E JAIR BOLSONARO recebendo o apoio da população local https://t…"
Zambelli,1586538596823187500,"RT @hilde_angel: Depois dos 50 tiros de fuzil e três granadas de Roberto Jefferson, agora é a deputada federal Carla Zambelli que corre, co…"
Zambelli,1586538596340666400,"RT @senadorhumberto: Vou deixar salvas uma coleção de fotos de Bolsonaro com a sua aliada de primeira hora Carla Zambelli para depois ele n…"
Zambelli,1586538596504215600,"RT @MarceloAdnet: - CPX : criminalizando pobre - Atentado de Bob Jeff contra a polícia  - Surto armado de Zambelli, agredida por um cante…"
Zambelli,1586538595925774300,"RT @randolfeap: AGORA! Nós da Rede Sustentabilidade e o PT acabamos de protocolar, na Mesa da Câmara, uma representação pedindo a CASSAÇÃO…"
Zambelli,1586538595711684600,"RT @CamiloPSB: A maneira como o Estado brasileiro lidou com Roberto Jeferson e Carla Zambelli mostra que o Brasil é um país institucionalme…"
Zambelli,1586538595770593300,"RT @choquei: 🚨AGORA: Jornal Nacional dá destaque a cena criminosa de Carla Zambelli apontando uma arma para um apoiador de Lula. https://t.…"
Zambelli,1586538595707404300,"RT @alanamoraes_x: Carla Zambelli fez um vídeo agora dizendo que havia um homem, acompanhando o outro homem contra quem seu segurança atiro…"
Zambelli,1586538595225141200,"RT @gduvivier: Lugar de racista é na prisão.  CARLA ZAMBELLI NA CADEIA!"
Gabigol,1586538594638135300,"RT @effybe_: o mundo não gira, ele capota.   zoaram o Gabigol após uma &gt;classificação&lt; na Copa do Brasil.   hoje o mesmo Gabigol decide uma…"
Gabigol,1586538594004500500,"RT @santanajoaom: Gabigol é o herói, mas temos que exaltar Éverton Ribeiro.  Começou 2022 como ala com Paulo Sousa, foi dado como acabado p…"
Gabigol,1586538592331042800,"RT @santanajoaom: Gabigol é o herói, mas temos que exaltar Éverton Ribeiro.  Começou 2022 como ala com Paulo Sousa, foi dado como acabado p…"
Gabigol,1586538591810986000,"RT @animefla: Flamengo tem 8 gols em finais de Libertadores  4 do Zico, 4 do Gabigol."
Gabigol,1586538590397497300,"RT @trovadordelgol_: El gol de @gabigol para el Título de @Flamengo  Felicitaciones @Flamengo_es por La Copa!!!  Mengooo Tri Campeão🏆🏆🏆 Así…"
Gabigol,1586538585741983700,"RT @trovadordelgol_: El gol de @gabigol para el Título de @Flamengo  Felicitaciones @Flamengo_es por La Copa!!!  Mengooo Tri Campeão🏆🏆🏆 Así…"
Gabigol,1586538584923857000,"RT @gabigol: Deus Obrigado por tudo, pela sua graça e misericórdia  Pela minha família e amigos  Amém 🙌🏽❤️ https://t.co/ZdIMHEGGYI"
Gabigol,1586538583879565300,"RT @brunoformiga: Existe a Era Zico. E existe a Era Gabigol."
Gabigol,1586538579060297700,"RT @r5_trem: te amo gabigol, ídolooooooooooooooo"
Gabigol,1586538576531144700,"@EDizcano @Libertadores @Flamengo @gabigol @alex_ivan_ Es porque ahora es a un solo partido amigo quieren imitar a… https://t.co/KAEnNWOipO"
#SinaisDoOutroLado,1586538597192061000,"RT @_Iuzura: adivinha quem chegou 😁😁 #SinaisDoOutroLado https://t.co/DJV7wIU5ju"
#SinaisDoOutroLado,1586538594952421400,"Tadinho do cara dos milho #SinaisDoOutroLado"
#SinaisDoOutroLado,1586538596428906500,"eu so tenho uma soqueira 🙁... e um canivete 😁 JRHSJDHWKDHWK GRACINHA TE AMO #SinaisDoOutroLado"
#SinaisDoOutroLado,1586538594189029400,"RT @wtfritzz_: ninguém: o gary/lírio a cada 1 segundo: #SinaisDoOutroLado https://t.co/TKaL5TaxCb"
#SinaisDoOutroLado,1586538593492865000,"RT @HoshiNoEldie: erro gravíssimo, gameboy advance foi lançado em 2001  #SinaisDoOutroLado https://t.co/sfhhds9xjb"
#SinaisDoOutroLado,1586538593400795100,"Xande: #SDOL #SinaisDoOutroLado https://t.co/OWlKlbnONN"
#SinaisDoOutroLado,1586538591567872000,"RT @femmepoirot: a teoria do cellbit ter ido com uma enxada pro interior tem se tornado cada vez mais real   #SinaisDoOutroLado https://t.c…"
#SinaisDoOutroLado,1586538592117072000,"RT @lovrscattuzzo: #SinaisDoOutroLado https://t.co/hq0kd81HJu"
#SinaisDoOutroLado,1586538590787584000,"Tá cheio de larvinha, tá cheio de larvinha, tá cheio de larvinha  Já estou prevendo que vai ter alguma cena, futura… https://t.co/l3LSkJ1PqU"
#SinaisDoOutroLado,1586538590212857900,"RT @lucasinsidemind: já amo todos, TODOS!!💗 #SinaisDoOutroLado https://t.co/gFe6om2fcv"
#LulaPresidente1️⃣3️⃣,1586538593056686000,"Mengo tri hoje, Lula tri amanhã.. tá escrito só não ver quem não sabe ler kk #LulaDay #LulaPresidente1️⃣3️⃣ #LulaPresidente20221️⃣3️⃣"
#LulaPresidente1️⃣3️⃣,1586538585972506600,"RT @a_esquerdinha: A esperança é o que me move.#LulaPresidente1️⃣3️⃣ https://t.co/JD4FUC5LwE"
#LulaPresidente1️⃣3️⃣,1586538584080883700,"@CantoraFernand5 Amanhã é o grande dia #LulaPresidente1️⃣3️⃣"
#LulaPresidente1️⃣3️⃣,1586538586630922200,"RT @ptsaopaulosp: A VIRADA CHEGOU!!! Vamos que vamos que amanhã é 13! #HaddadGovernadorSP1️⃣3️⃣ #LulaPresidente1️⃣3️⃣ https://t.co/p7MGnlcX…"
#LulaPresidente1️⃣3️⃣,1586538579261530000,"@AndreJanonesAdv @Haddad_Fernando Bora amparar quem tem fome 👏👏👏👏 #HaddadGovernadorSP1️⃣3️⃣ ⭐♥️ #LulaPresidente1️⃣3️⃣ ⭐♥️ #JanonesDo♥️"
#LulaPresidente1️⃣3️⃣,1586538578703794200,"Em Araçoiaba Pernambuco já temos #LulaPresidente1️⃣3️⃣ https://t.co/2cywEwgPUZ"
#LulaPresidente1️⃣3️⃣,1586538573146243000,"RT @AnandaPedrosaa: Faz o L⭐️ #VaiDarPT #LulaPresidente1️⃣3️⃣ https://t.co/IzW2GJ8rex"
#LulaPresidente1️⃣3️⃣,1586538571988508700,"RT @AngelyeRheis: @GuilhermeBoulos Nós não queremos isso são Paulo.  Paz   #LulaPresidente1️⃣3️⃣  #HaddadGovernador1⃣3⃣"
#LulaPresidente1️⃣3️⃣,1586538569694613500,"RT @marciatiburi: Enquanto os canalhas apertam gatilhos, a gente vai apertar o 13 na urna amanhã e acabar pacificamente  com as políticas d…"
#LulaPresidente1️⃣3️⃣,1586538567920148500,"se você é contra a fome, vote 13 se você é contra a violência, vote 13 se você é contra a evasão escolar, vote 13 s… https://t.co/0R3MQKwUFu"
Gabriel Barbosa,1586538583371829200,"RT @centraldanacao: 3 FINAIS DE LIBERTADORES   4 GOLS  GABRIEL BARBOSA PREDESTINADO https://t.co/IFu4wM95Uo"
Gabriel Barbosa,1586538578456215600,"RT @asistanaliz: ⚫️🔴🏆 Libertadores finalinde Atletico Paranaense'yi Gabriel Barbosa'nın bu golüyle 1-0 mağlup eden Flamengo şampiyon oldu.…"
Gabriel Barbosa,1586538567916216300,"RT @goldorayo: Eu vou repetir: depois de Zico, Gabriel Barbosa é o maior jogador da HISTÓRIA do Clube de Regatas do Flamengo.   Os velhos í…"
Gabriel Barbosa,1586538560563433500,"RT @futtmais: O homem que deu 2 títulos de Libertadores para o Flamengo.  A história está feita e vai continuar sendo.   Gabriel Barbosa, o…"
Gabriel Barbosa,1586538502182822000,"RT @FlaDaNacao_: EU TE AMO GABRIEL BARBOSA  https://t.co/aRIyDy07lh"
Gabriel Barbosa,1586538525842874400,"RT @futtmais: O homem que deu 2 títulos de Libertadores para o Flamengo.  A história está feita e vai continuar sendo.   Gabriel Barbosa, o…"
Gabriel Barbosa,1586538492909297700,"RT @brenoserodio: gabriel barbosa e luiz inácio lula da silva serão os nomes desse final de semana"
Gabriel Barbosa,1586538488245231600,"Nome do meu filho vai ser GABRIEL BARBOSA"
Gabriel Barbosa,1586538486248644600,"GABRIEL BARBOSA DE ALMEIDA. GABIGOL."
Gabriel Barbosa,1586538483136753700,"Príncipe, ídolo! Não vi zico! Mas vi Gabriel Barbosa https://t.co/WB4TS0oT7e"
Pedro Henrique,1586538566968017000,"@pedrocertezas Reclama com o Pedro Henrique"
Pedro Henrique,1586538536295096300,"@luissfabiani Se fosse por vc o Pedro Henrique estaria no Corinthians até hoje, não fode rapaz"
Pedro Henrique,1586538520063389700,"RT @michel_totii: Inúmeros profissionais que trabalham diariamente para o crescimento e desenvolvimento do Athletico. Milhares de torcedore…"
Pedro Henrique,1586538487326589000,"Por mim; Scolari, Pedro Henrique, Canobio, Cuello , Rômulo, Pablo, podem pegar o boné e tchau"
Pedro Henrique,1586538477549719600,"RT @thaqueta: Se eu dissesse que tô bem estaria mentindo, mas vamos lá:  1) o Athletico é gigante 2) 2022 foi um puta ano pro CAP 3) hoje p…"
Pedro Henrique,1586538463276540000,"RT @centraldanacao: PEDRO HENRIQUE É DA BASE DO CORINTHIANS  A UNIÃO FLARINTHIANS É FODA!!!!!  BOA MEU AGENTE SECRETO"
Pedro Henrique,1586538447187107800,"RT @centraldanacao: PEDRO HENRIQUE É DA BASE DO CORINTHIANS  A UNIÃO FLARINTHIANS É FODA!!!!!  BOA MEU AGENTE SECRETO"
Pedro Henrique,1586538391197298700,"Fluminense x Volta Redonda-RJ     De Amores     Léo Moura   Luan Freitas   Dalton   Léo Pelé     Fábio Braga   Caza… https://t.co/h48qbExdN1"
Pedro Henrique,1586538405189619700,"RT @rodolfo1975: Maiores artilheiros do Flamengo na história da Libertadores: [28] - Gabigol 16 - Bruno Henrique 16 - Pedro 16 - Zico 11 -…"
Pedro Henrique,1586538215015698400,"@miiron77 @Piietroooo @Vittor22_ @NJanfren @Jeffcorreria @10Junioor Sim igual Gabi gol, Éverton Ribeiro, Pedro/Brun… https://t.co/ukus00WHGx"
TE AMO ESPANHOLA,1586538594998665200,"RT @ThiagoResiste: O homem falou TE AMO ESPANHOLA. Há boatos de que Carla Zambelli foi PROSTITUTA na Espanha mas isso seria imperdoável p…"
TE AMO ESPANHOLA,1586538593484701700,"RT @jairmearrependi: Pra quem não entendeu o “te amo espanhola”  https://t.co/T7uouwcguM"
TE AMO ESPANHOLA,1586538589076312000,"Esqueci te amo espanhola"
TE AMO ESPANHOLA,1586538588514226200,"Te amo espanhola"
TE AMO ESPANHOLA,1586538587331461000,"RT @AnonNovidades: Carla Zambelli tem dois CPFs. Fez o segundo quando tinha 17 e precisava apresentar ser maior de idade para viajar e trab…"
TE AMO ESPANHOLA,1586538586769350700,"RT @agleici: Te amo espanhola, agredida de Taubaté https://t.co/UXAHI4UEdk"
TE AMO ESPANHOLA,1586538585615917000,"@debocheria Te amo espanhola, te amo espanhola, se for chorar, te amooooooo"
TE AMO ESPANHOLA,1586538585553277000,"Te amo, espanhola. Em 2019, a deputada @joicehasselman disse que Bolsonaro lhe perguntou se Carla @Zambelli2210… https://t.co/e2ukhPS2GL"
TE AMO ESPANHOLA,1586538583766204400,"RT @JornalismoWando: O que o cara falou pra ela? Eu entendi “te amo, espanhola”"
TE AMO ESPANHOLA,1586538583372009500,"RT @marclluiz: Te amo espanhola kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
Flamengo,1586538595925782500,"tô bebado fodac, flamengo campeão e eu quero que se foda"
Flamengo,1586538596764467200,"RT @IDV_EC: Parabéns @Flamengo 🤘😎 Que privilegio poder reencontrarnos en la @ConmebolRecopa 🤝👌 https://t.co/MkOX5WJ7aH"
Flamengo,1586538595057373200,"RT @TNTSportsBR: Os dois maiores ídolos da história do Flamengo, mas vocês não estão preparados para esta conversa... 👑 https://t.co/TCmPjS…"
Flamengo,1586538594973483000,"RT @venecasagrande: Os cinco zagueiros do Flamengo. Que sistema defensivo absurdo! https://t.co/rxt8SchEnk"
Flamengo,1586538591903133700,"RT @fabiofaria: Final de semana da vitória! HOJE Flamengo, AMANHÃ Bolsonaro e o Brasil todo comemorando!! #Bolsonaro22 🇧🇷 https://t.co/Fw9K…"
Flamengo,1586538592859717600,"O que o Ayrton Lucas evoluiu defensivamente (pra mim era sua maior carência) https://t.co/5mtrlNmzHv"
Flamengo,1586538591357964300,"RT @futebol_info: 11 títulos em 3 anos. 3 títulos do Campeonato Carioca, 2 títulos do Brasileirão, 2 títulos da Supercopa, 2 títulos da Lib…"
Flamengo,1586538591320035300,"RT @GraciasVirrey0: Si Boca llega a ganar la copa libertadores en estos próximos dos años me compro si o si la camiseta del Flamengo"
Flamengo,1586538591810986000,"RT @animefla: Flamengo tem 8 gols em finais de Libertadores  4 do Zico, 4 do Gabigol."
Flamengo,1586538590900715500,"coisa mais linda aaa https://t.co/YmXCCnpSBg"
Zico,1586538591810986000,"RT @animefla: Flamengo tem 8 gols em finais de Libertadores  4 do Zico, 4 do Gabigol."
Zico,1586538583879565300,"RT @brunoformiga: Existe a Era Zico. E existe a Era Gabigol."
Zico,1586538567916216300,"RT @goldorayo: Eu vou repetir: depois de Zico, Gabriel Barbosa é o maior jogador da HISTÓRIA do Clube de Regatas do Flamengo.   Os velhos í…"
Zico,1586538555769340000,"RT @futebol_info: Apenas 2 jogadores marcaram gol com a camisa do Flamengo em final de Libertadores: Zico e Gabigol.  📸 Alexandre Vidal htt…"
Zico,1586538545577017300,"RT @mundodabola: Flamengo tem 8 gols em finais de Libertadores.  4 do Zico, 4 do Gabigol.  📸 Alexandre Vidal https://t.co/Yn2iAieeP8"
Zico,1586538553252749300,"RT @crbenfica: PODEM FALAR O QUE QUISER, MAS, PARA MIM, GABIGOL SÓ ESTA ATRÁS DE ZICO. O rei e o príncipe."
Zico,1586538540913000400,"RT @brunoformiga: Existe a Era Zico. E existe a Era Gabigol."
Zico,1586538538077769700,"Gabarito:  Zico 1º Leandro 2º Gabi 3 º   Os maiores ídolos da história do Flamengo"
Zico,1586538531618705400,"RT @brunoformiga: Existe a Era Zico. E existe a Era Gabigol."
Zico,1586538529710133200,"RT @animefla: Flamengo tem 8 gols em finais de Libertadores  4 do Zico, 4 do Gabigol."
#SDOL,1586538593400795100,"Xande: #SDOL #SinaisDoOutroLado https://t.co/OWlKlbnONN"
#SDOL,1586538585217699800,"RT @Evy_0516: os Alheios depois de três palavrinhas com o Xande de marola #SinaisDoOutroLado #SDOL https://t.co/6IqesDyp3B"
#SDOL,1586538577864835000,"RT @NdSenseii: ❛꒰ Começo “ SDOL٫࿓᪶ #SDOL #SinaisDoOutroLado https://t.co/kf4TGC0om8"
#SDOL,1586538576334192600,"fui seguir 😁😜😵 a namorada do Lírio 😅😏😋😯🙈🤯😜😎😌 e apareceu 😱😨 editar perfil 😶😑 ué??? não entendi 😛🖖😘🤣  #SDOL #SinaisDoOutroLado"
#SDOL,1586538567991435300,"RT @Ievifav: eu fã número 1 da dara 🛸 #SinaisDoOutroLado #SDOL https://t.co/aRyS3VyR8a"
#SDOL,1586538573548994600,"RT @twelvecandyy: #sdol #SDOL #SinaisDoOutroLado *Alguém respira*   O guizo: https://t.co/1q7ZFCNWtM"
#SDOL,1586538570843623400,"RT @bitterknox: alguém PRECISA desenhar a cena dos chicolírio fazendo 💪💪 um pro outro pq isso pra mim virou o auge do romance #SinaisDoOutr…"
#SDOL,1586538562211676200,"RT @izzypoex: cai na bait, o xande nao é todo fudido por baixo da mascara 😞 #SinaisDoOutroLado #SDOL https://t.co/jPOjvzVPJ8"
#SDOL,1586538566779375600,"RT @Mano_Galvass: Xande, cade a corda?  #SinaisDoOutroLado #SDOL #OrdemParanormal https://t.co/CsJ2IfY0yD"
#SDOL,1586538567982932000,"RT @Mano_Galvass: Xande, cade a corda?  #SinaisDoOutroLado #SDOL #OrdemParanormal https://t.co/CsJ2IfY0yD"trend,id,text
Gabriel Barbosa,1586538583371829200,"RT @centraldanacao: 3 FINAIS DE LIBERTADORES   4 GOLS  GABRIEL BARBOSA PREDESTINADO https://t.co/IFu4wM95Uo"
Gabriel Barbosa,1586538578456215600,"RT @asistanaliz: ⚫️🔴🏆 Libertadores finalinde Atletico Paranaense'yi Gabriel Barbosa'nın bu golüyle 1-0 mağlup eden Flamengo şampiyon oldu.…"
Gabriel Barbosa,1586538560563433500,"RT @futtmais: O homem que deu 2 títulos de Libertadores para o Flamengo.  A história está feita e vai continuar sendo.   Gabriel Barbosa, o…"
Gabriel Barbosa,1586538567916216300,"RT @goldorayo: Eu vou repetir: depois de Zico, Gabriel Barbosa é o maior jogador da HISTÓRIA do Clube de Regatas do Flamengo.   Os velhos í…"
Gabriel Barbosa,1586538525842874400,"RT @futtmais: O homem que deu 2 títulos de Libertadores para o Flamengo.  A história está feita e vai continuar sendo.   Gabriel Barbosa, o…"
Gabriel Barbosa,1586538488245231600,"Nome do meu filho vai ser GABRIEL BARBOSA"
Gabriel Barbosa,1586538492909297700,"RT @brenoserodio: gabriel barbosa e luiz inácio lula da silva serão os nomes desse final de semana"
Gabriel Barbosa,1586538486248644600,"GABRIEL BARBOSA DE ALMEIDA. GABIGOL."
Gabriel Barbosa,1586538483136753700,"Príncipe, ídolo! Não vi zico! Mas vi Gabriel Barbosa https://t.co/WB4TS0oT7e"
Gabriel Barbosa,1586538502182822000,"RT @FlaDaNacao_: EU TE AMO GABRIEL BARBOSA  https://t.co/aRIyDy07lh"
Zambelli,1586538597045473300,"RT @jairmearrependi: Carla Zambelli A PONTA DE LANÇA DE TARCÍSIO DE FREITAS E JAIR BOLSONARO recebendo o apoio da população local https://t…"
Zambelli,1586538596919558100,"RT @antoniotabet: Ricardo Salles passou com o carro sobre a moto de um entregador de aplicativo. Roberto Jefferson atirou com fuzil e grana…"
Zambelli,1586538596504215600,"RT @MarceloAdnet: - CPX : criminalizando pobre - Atentado de Bob Jeff contra a polícia  - Surto armado de Zambelli, agredida por um cante…"
Zambelli,1586538596823187500,"RT @hilde_angel: Depois dos 50 tiros de fuzil e três granadas de Roberto Jefferson, agora é a deputada federal Carla Zambelli que corre, co…"
Zambelli,1586538595925774300,"RT @randolfeap: AGORA! Nós da Rede Sustentabilidade e o PT acabamos de protocolar, na Mesa da Câmara, uma representação pedindo a CASSAÇÃO…"
Zambelli,1586538595711684600,"RT @CamiloPSB: A maneira como o Estado brasileiro lidou com Roberto Jeferson e Carla Zambelli mostra que o Brasil é um país institucionalme…"
Zambelli,1586538595770593300,"RT @choquei: 🚨AGORA: Jornal Nacional dá destaque a cena criminosa de Carla Zambelli apontando uma arma para um apoiador de Lula. https://t.…"
Zambelli,1586538596340666400,"RT @senadorhumberto: Vou deixar salvas uma coleção de fotos de Bolsonaro com a sua aliada de primeira hora Carla Zambelli para depois ele n…"
Zambelli,1586538595225141200,"RT @gduvivier: Lugar de racista é na prisão.  CARLA ZAMBELLI NA CADEIA!"
Zambelli,1586538595707404300,"RT @alanamoraes_x: Carla Zambelli fez um vídeo agora dizendo que havia um homem, acompanhando o outro homem contra quem seu segurança atiro…"
Flamengo,1586538596764467200,"RT @IDV_EC: Parabéns @Flamengo 🤘😎 Que privilegio poder reencontrarnos en la @ConmebolRecopa 🤝👌 https://t.co/MkOX5WJ7aH"
Flamengo,1586538595925782500,"tô bebado fodac, flamengo campeão e eu quero que se foda"
Flamengo,1586538594973483000,"RT @venecasagrande: Os cinco zagueiros do Flamengo. Que sistema defensivo absurdo! https://t.co/rxt8SchEnk"
Flamengo,1586538595057373200,"RT @TNTSportsBR: Os dois maiores ídolos da história do Flamengo, mas vocês não estão preparados para esta conversa... 👑 https://t.co/TCmPjS…"
Flamengo,1586538591903133700,"RT @fabiofaria: Final de semana da vitória! HOJE Flamengo, AMANHÃ Bolsonaro e o Brasil todo comemorando!! #Bolsonaro22 🇧🇷 https://t.co/Fw9K…"
Flamengo,1586538592859717600,"O que o Ayrton Lucas evoluiu defensivamente (pra mim era sua maior carência) https://t.co/5mtrlNmzHv"
Flamengo,1586538591810986000,"RT @animefla: Flamengo tem 8 gols em finais de Libertadores  4 do Zico, 4 do Gabigol."
Flamengo,1586538591357964300,"RT @futebol_info: 11 títulos em 3 anos. 3 títulos do Campeonato Carioca, 2 títulos do Brasileirão, 2 títulos da Supercopa, 2 títulos da Lib…"
Flamengo,1586538591320035300,"RT @GraciasVirrey0: Si Boca llega a ganar la copa libertadores en estos próximos dos años me compro si o si la camiseta del Flamengo"
Flamengo,1586538590900715500,"coisa mais linda aaa https://t.co/YmXCCnpSBg"
Zico,1586538591810986000,"RT @animefla: Flamengo tem 8 gols em finais de Libertadores  4 do Zico, 4 do Gabigol."
Zico,1586538583879565300,"RT @brunoformiga: Existe a Era Zico. E existe a Era Gabigol."
Zico,1586538567916216300,"RT @goldorayo: Eu vou repetir: depois de Zico, Gabriel Barbosa é o maior jogador da HISTÓRIA do Clube de Regatas do Flamengo.   Os velhos í…"
Zico,1586538553252749300,"RT @crbenfica: PODEM FALAR O QUE QUISER, MAS, PARA MIM, GABIGOL SÓ ESTA ATRÁS DE ZICO. O rei e o príncipe."
Zico,1586538545577017300,"RT @mundodabola: Flamengo tem 8 gols em finais de Libertadores.  4 do Zico, 4 do Gabigol.  📸 Alexandre Vidal https://t.co/Yn2iAieeP8"
Zico,1586538555769340000,"RT @futebol_info: Apenas 2 jogadores marcaram gol com a camisa do Flamengo em final de Libertadores: Zico e Gabigol.  📸 Alexandre Vidal htt…"
Zico,1586538538077769700,"Gabarito:  Zico 1º Leandro 2º Gabi 3 º   Os maiores ídolos da história do Flamengo"
Zico,1586538540913000400,"RT @brunoformiga: Existe a Era Zico. E existe a Era Gabigol."
Zico,1586538531618705400,"RT @brunoformiga: Existe a Era Zico. E existe a Era Gabigol."
Zico,1586538529710133200,"RT @animefla: Flamengo tem 8 gols em finais de Libertadores  4 do Zico, 4 do Gabigol."
#LulaPresidente1️⃣3️⃣,1586538593056686000,"Mengo tri hoje, Lula tri amanhã.. tá escrito só não ver quem não sabe ler kk #LulaDay #LulaPresidente1️⃣3️⃣ #LulaPresidente20221️⃣3️⃣"
#LulaPresidente1️⃣3️⃣,1586538585972506600,"RT @a_esquerdinha: A esperança é o que me move.#LulaPresidente1️⃣3️⃣ https://t.co/JD4FUC5LwE"
#LulaPresidente1️⃣3️⃣,1586538586630922200,"RT @ptsaopaulosp: A VIRADA CHEGOU!!! Vamos que vamos que amanhã é 13! #HaddadGovernadorSP1️⃣3️⃣ #LulaPresidente1️⃣3️⃣ https://t.co/p7MGnlcX…"
#LulaPresidente1️⃣3️⃣,1586538584080883700,"@CantoraFernand5 Amanhã é o grande dia #LulaPresidente1️⃣3️⃣"
#LulaPresidente1️⃣3️⃣,1586538579261530000,"@AndreJanonesAdv @Haddad_Fernando Bora amparar quem tem fome 👏👏👏👏 #HaddadGovernadorSP1️⃣3️⃣ ⭐♥️ #LulaPresidente1️⃣3️⃣ ⭐♥️ #JanonesDo♥️"
